ticker,main_net_inflow,main_net_pct,super_large_net_inflow,super_large_net_pct,large_net_inflow,large_net_pct,medium_net_inflow,medium_net_pct,small_net_inflow,small_net_pct
603062,-145913.0,-3.06,0.0,0.0,-145913.0,-3.06,206512.0,4.33,-60599.0,-1.27
300732,-146249.0,-1.13,0.0,0.0,-146249.0,-1.13,-904708.0,-6.99,1050957.0,8.12
000637,-146474.0,-0.61,0.0,0.0,-146474.0,-0.61,-923777.0,-3.87,1070252.0,4.48
603055,-147781.0,-0.94,0.0,0.0,-147781.0,-0.94,-2273124.0,-14.42,2420905.0,15.35
603177,-147874.0,-1.1,0.0,0.0,-147874.0,-1.1,109699.0,0.82,38175.0,0.28
688595,-148484.0,-0.27,0.0,0.0,-148484.0,-0.27,4159937.0,7.68,-4011453.0,-7.4
002480,-149026.0,-0.44,286488.0,0.85,-435514.0,-1.29,-2921274.0,-8.63,3070300.0,9.07
301105,-150246.0,-1.88,0.0,0.0,-150246.0,-1.88,36272.0,0.45,113974.0,1.42
301525,-151058.0,-1.72,0.0,0.0,-151058.0,-1.72,191446.0,2.18,-40388.0,-0.46
001260,-151798.0,-1.45,0.0,0.0,-151798.0,-1.45,700755.0,6.7,-548957.0,-5.25
300575,-153228.0,-0.56,0.0,0.0,-153228.0,-0.56,1619602.0,5.91,-1466374.0,-5.35
301373,-153732.0,-0.09,-1236825.0,-0.72,1083093.0,0.63,744388.0,0.44,-590656.0,-0.35
301295,-154327.0,-0.47,0.0,0.0,-154327.0,-0.47,2647059.0,7.99,-2492732.0,-7.53
000909,-157661.0,-2.76,0.0,0.0,-157661.0,-2.76,671859.0,11.77,-514198.0,-9.01
688408,-159433.0,-0.44,0.0,0.0,-159433.0,-0.44,-1996810.0,-5.49,2156244.0,5.93
688156,-160290.0,-0.8,0.0,0.0,-160290.0,-0.8,1493667.0,7.45,-1333377.0,-6.65
002792,-160786.0,-0.08,-937256.0,-0.47,776470.0,0.39,-7618669.0,-3.85,7779454.0,3.93
300845,-162564.0,-1.13,1008000.0,6.98,-1170564.0,-8.11,601967.0,4.17,-439404.0,-3.04
605566,-162897.0,-0.26,-141226.0,-0.22,-21671.0,-0.03,3679997.0,5.85,-3517100.0,-5.59
002394,-163536.0,-1.01,0.0,0.0,-163536.0,-1.01,-419592.0,-2.59,583128.0,3.6
002312,-163614.0,-0.19,1182636.0,1.39,-1346250.0,-1.59,-2807822.0,-3.31,2971437.0,3.5
301215,-163797.0,-0.91,-1008000.0,-5.61,844203.0,4.7,-517307.0,-2.88,681104.0,3.79
603111,-165062.0,-1.36,0.0,0.0,-165062.0,-1.36,294704.0,2.42,-129642.0,-1.06
600528,-165663.0,-0.57,0.0,0.0,-165663.0,-0.57,-1807372.0,-6.2,1973036.0,6.76
603518,-166257.0,-1.25,0.0,0.0,-166257.0,-1.25,-413491.0,-3.1,579748.0,4.35
001306,-170229.0,-1.22,-3118910.0,-22.42,2948681.0,21.2,236841.0,1.7,-66612.0,-0.48
000812,-171356.0,-1.38,0.0,0.0,-171356.0,-1.38,151627.0,1.22,19729.0,0.16
000930,-172103.0,-0.7,1026844.0,4.2,-1198947.0,-4.9,-2320609.0,-9.48,2492712.0,10.19
600619,-172261.0,-0.34,2833190.0,5.58,-3005451.0,-5.92,-2695700.0,-5.31,2867962.0,5.64
688739,-172506.0,-1.98,0.0,0.0,-172506.0,-1.98,-196535.0,-2.26,369041.0,4.25
600643,-176147.0,-0.92,0.0,0.0,-176147.0,-0.92,-1957387.0,-10.21,2133534.0,11.13
603585,-177692.0,-0.9,0.0,0.0,-177692.0,-0.9,-177920.0,-0.9,355612.0,1.8
301528,-178595.0,-0.66,0.0,0.0,-178595.0,-0.66,1727435.0,6.36,-1548839.0,-5.7
301043,-178711.0,-0.93,0.0,0.0,-178711.0,-0.93,1386104.0,7.21,-1207393.0,-6.28
605055,-178938.0,-0.79,0.0,0.0,-178938.0,-0.79,-1266894.0,-5.58,1445832.0,6.36
000505,-180349.0,-0.94,0.0,0.0,-180349.0,-0.94,394501.0,2.06,-214152.0,-1.12
002949,-182996.0,-2.05,0.0,0.0,-182996.0,-2.05,630194.0,7.05,-447198.0,-5.0
002935,-185353.0,-0.6,0.0,0.0,-185353.0,-0.6,-806104.0,-2.63,991457.0,3.23
301170,-186025.0,-1.65,0.0,0.0,-186025.0,-1.65,118792.0,1.06,67233.0,0.6
688329,-187792.0,-1.15,0.0,0.0,-187792.0,-1.15,22396.0,0.14,165396.0,1.01
002677,-189058.0,-0.36,1896498.0,3.63,-2085556.0,-3.99,-192920.0,-0.37,381978.0,0.73
300466,-189071.0,-1.41,0.0,0.0,-189071.0,-1.41,-1126809.0,-8.42,1315880.0,9.83
600777,-190029.0,-0.22,-1454738.0,-1.67,1264709.0,1.45,-2999169.0,-3.43,3189198.0,3.65
301167,-190628.0,-1.95,0.0,0.0,-190628.0,-1.95,784920.0,8.04,-594292.0,-6.09
300770,-191421.0,-1.2,0.0,0.0,-191421.0,-1.2,-298654.0,-1.87,490075.0,3.06
301327,-192089.0,-1.35,0.0,0.0,-192089.0,-1.35,-1389331.0,-9.77,1581420.0,11.12
002522,-192210.0,-0.4,0.0,0.0,-192210.0,-0.4,-2382142.0,-4.9,2574352.0,5.3
603181,-192648.0,-1.1,0.0,0.0,-192648.0,-1.1,2318958.0,13.26,-2126310.0,-12.16
300893,-193613.0,-1.76,0.0,0.0,-193613.0,-1.76,1089699.0,9.91,-896086.0,-8.15
002694,-196007.0,-4.16,0.0,0.0,-196007.0,-4.16,-69038.0,-1.47,265045.0,5.63
600742,-196833.0,-1.0,0.0,0.0,-196833.0,-1.0,-1972496.0,-9.98,2169329.0,10.97
301255,-199799.0,-2.25,0.0,0.0,-199799.0,-2.25,-29014.0,-0.33,228813.0,2.58
605259,-200760.0,-6.56,0.0,0.0,-200760.0,-6.56,27166.0,0.89,173594.0,5.67
002022,-201600.0,-1.24,0.0,0.0,-201600.0,-1.24,1858071.0,11.4,-1656471.0,-10.17
688330,-201943.0,-1.09,-1652799.0,-8.93,1450856.0,7.84,409072.0,2.21,-207129.0,-1.12
603079,-202600.0,-1.58,0.0,0.0,-202600.0,-1.58,34968.0,0.27,167632.0,1.31
603355,-203952.0,-1.72,-1064712.0,-8.99,860760.0,7.27,-153256.0,-1.29,366980.0,3.1
002671,-204054.0,-0.95,0.0,0.0,-204054.0,-0.95,677898.0,3.16,-473844.0,-2.21
003023,-204510.0,-1.21,1178196.0,6.99,-1382706.0,-8.2,-337752.0,-2.0,542262.0,3.22
603180,-204622.0,-5.39,0.0,0.0,-204622.0,-5.39,162145.0,4.27,42477.0,1.12
688267,-204655.0,-2.43,0.0,0.0,-204655.0,-2.43,-696333.0,-8.26,897846.0,10.65
603337,-205491.0,-0.74,0.0,0.0,-205491.0,-0.74,-1040421.0,-3.77,1245912.0,4.51
300970,-206542.0,-0.72,0.0,0.0,-206542.0,-0.72,-2988598.0,-10.47,3195139.0,11.19
603937,-206619.0,-0.72,0.0,0.0,-206619.0,-0.72,-1992698.0,-6.96,2199317.0,7.69
200726,-206793.0,-30.61,0.0,0.0,-206793.0,-30.61,99325.0,14.7,107468.0,15.91
600720,-206907.0,-1.38,0.0,0.0,-206907.0,-1.38,-643849.0,-4.31,850756.0,5.69
300396,-208208.0,-4.82,0.0,0.0,-208208.0,-4.82,-8446.0,-0.2,216654.0,5.02
300501,-209071.0,-1.63,0.0,0.0,-209071.0,-1.63,-1392812.0,-10.88,1601883.0,12.51
600858,-210362.0,-2.0,0.0,0.0,-210362.0,-2.0,-398172.0,-3.78,608534.0,5.78
300810,-210687.0,-1.27,0.0,0.0,-210687.0,-1.27,-723001.0,-4.35,933688.0,5.62
600620,-211573.0,-1.73,0.0,0.0,-211573.0,-1.73,-768324.0,-6.29,979897.0,8.03
601500,-213174.0,-1.4,0.0,0.0,-213174.0,-1.4,-1008389.0,-6.61,1221563.0,8.01
300169,-213203.0,-1.61,0.0,0.0,-213203.0,-1.61,-1717135.0,-12.95,1930338.0,14.55
000695,-215592.0,-0.59,0.0,0.0,-215592.0,-0.59,-1932659.0,-5.28,2148251.0,5.87
002943,-216299.0,-0.17,649374.0,0.52,-865673.0,-0.7,-9293396.0,-7.47,9509695.0,7.65
688401,-216699.0,-0.14,3368002.0,2.15,-3584701.0,-2.28,1866146.0,1.19,-1649448.0,-1.05
600455,-217026.0,-1.52,10010.0,0.07,-227036.0,-1.59,-221591.0,-1.55,438617.0,3.08
603331,-217674.0,-1.0,0.0,0.0,-217674.0,-1.0,941573.0,4.31,-723899.0,-3.32
688567,-219777.0,-0.58,0.0,0.0,-219777.0,-0.58,-2450003.0,-6.49,2669780.0,7.07
300535,-220680.0,-2.39,0.0,0.0,-220680.0,-2.39,-132850.0,-1.44,353530.0,3.83
688193,-221151.0,-4.11,0.0,0.0,-221151.0,-4.11,173481.0,3.23,47670.0,0.89
603877,-224460.0,-4.88,0.0,0.0,-224460.0,-4.88,-210550.0,-4.58,433769.0,9.43
300884,-226422.0,-1.7,0.0,0.0,-226422.0,-1.7,680381.0,5.12,-453959.0,-3.42
001308,-227146.0,-1.66,0.0,0.0,-227146.0,-1.66,1332228.0,9.72,-1105082.0,-8.06
002196,-227890.0,-0.33,0.0,0.0,-227890.0,-0.33,-5096975.0,-7.37,5324865.0,7.7
001216,-228718.0,-2.02,0.0,0.0,-228718.0,-2.02,136257.0,1.2,92461.0,0.82
300543,-230705.0,-1.99,0.0,0.0,-230705.0,-1.99,-35914.0,-0.31,266619.0,2.3
301616,-231762.0,-3.39,0.0,0.0,-231762.0,-3.39,541154.0,7.92,-309392.0,-4.53
300842,-232404.0,-0.24,-4362092.0,-4.51,4129688.0,4.27,-609778.0,-0.63,842183.0,0.87
002186,-232529.0,-2.78,0.0,0.0,-232529.0,-2.78,368640.0,4.41,-136111.0,-1.63
603057,-232560.0,-1.71,0.0,0.0,-232560.0,-1.71,-417773.0,-3.06,650333.0,4.77
600805,-232840.0,-2.63,0.0,0.0,-232840.0,-2.63,-1004405.0,-11.36,1237245.0,13.99
688253,-233686.0,-1.16,-1417695.0,-7.01,1184009.0,5.85,173390.0,0.86,60296.0,0.3
603020,-233746.0,-1.39,0.0,0.0,-233746.0,-1.39,-832140.0,-4.94,1065886.0,6.33
688610,-234194.0,-0.21,-3859154.0,-3.39,3624960.0,3.19,-3014179.0,-2.65,3248374.0,2.85
300797,-235800.0,-1.91,0.0,0.0,-235800.0,-1.91,-615203.0,-4.98,851003.0,6.89
300512,-236250.0,-2.58,0.0,0.0,-236250.0,-2.58,-524363.0,-5.73,760613.0,8.32
301135,-236260.0,-2.14,0.0,0.0,-236260.0,-2.14,-207665.0,-1.88,443925.0,4.03
688369,-238909.0,-2.26,0.0,0.0,-238909.0,-2.26,-45293.0,-0.43,284203.0,2.69
603320,-239125.0,-1.35,0.0,0.0,-239125.0,-1.35,-2618625.0,-14.78,2857750.0,16.12
600165,-239863.0,-7.7,-206150.0,-6.62,-33713.0,-1.08,-6114.0,-0.2,245977.0,7.9
603332,-239934.0,-2.21,0.0,0.0,-239934.0,-2.21,-652177.0,-6.0,892111.0,8.2
600318,-241131.0,-1.03,0.0,0.0,-241131.0,-1.03,-758785.0,-3.26,999916.0,4.29
603312,-241640.0,-2.15,0.0,0.0,-241640.0,-2.15,427348.0,3.8,-185708.0,-1.65
688317,-241813.0,-2.68,0.0,0.0,-241813.0,-2.68,989382.0,10.96,-747568.0,-8.28
300985,-242840.0,-0.41,-339880.0,-0.58,97040.0,0.17,1262165.0,2.15,-1019325.0,-1.74
605228,-243402.0,-0.81,0.0,0.0,-243402.0,-0.81,1330261.0,4.43,-1086859.0,-3.62
300221,-246295.0,-0.27,-726274.0,-0.79,479979.0,0.52,2174299.0,2.37,-1928004.0,-2.1
600855,-247019.0,-0.6,0.0,0.0,-247019.0,-0.6,700990.0,1.7,-453971.0,-1.1
301056,-247473.0,-2.15,0.0,0.0,-247473.0,-2.15,-348717.0,-3.03,596189.0,5.18
300578,-248206.0,-1.08,0.0,0.0,-248206.0,-1.08,-1293715.0,-5.65,1541921.0,6.74
301279,-248521.0,-2.01,0.0,0.0,-248521.0,-2.01,-405040.0,-3.27,653561.0,5.28
000868,-250326.0,-1.17,-1740172.0,-8.12,1489846.0,6.95,-1434391.0,-6.69,1684717.0,7.86
300729,-250734.0,-3.26,0.0,0.0,-250734.0,-3.26,-919378.0,-11.96,1170112.0,15.23
003025,-251962.0,-1.36,-1608366.0,-8.67,1356404.0,7.32,-1138772.0,-6.14,1390734.0,7.5
600774,-257068.0,-1.87,0.0,0.0,-257068.0,-1.87,88601.0,0.64,168467.0,1.22
600272,-260415.0,-2.23,0.0,0.0,-260415.0,-2.23,-159198.0,-1.36,419613.0,3.6
300941,-262402.0,-1.35,0.0,0.0,-262402.0,-1.35,-357992.0,-1.84,620394.0,3.18
688360,-262741.0,-1.44,0.0,0.0,-262741.0,-1.44,-1299199.0,-7.12,1561940.0,8.56
300092,-262765.0,-1.47,0.0,0.0,-262765.0,-1.47,128654.0,0.72,134111.0,0.75
301083,-264755.0,-3.54,0.0,0.0,-264755.0,-3.54,-869125.0,-11.63,1133880.0,15.18
300199,-264758.0,-0.08,-2831427.0,-0.84,2566669.0,0.76,2729942.0,0.81,-2465184.0,-0.73
603187,-264953.0,-1.33,0.0,0.0,-264953.0,-1.33,3588142.0,17.95,-3323189.0,-16.63
001285,-266454.0,-2.25,0.0,0.0,-266454.0,-2.25,1501324.0,12.67,-1234870.0,-10.42
301077,-266665.0,-3.2,0.0,0.0,-266665.0,-3.2,-354484.0,-4.25,621149.0,7.45
300733,-266843.0,-2.37,6888.0,0.06,-273731.0,-2.44,-335632.0,-2.99,602475.0,5.36
600082,-267150.0,-3.58,0.0,0.0,-267150.0,-3.58,23249.0,0.31,243901.0,3.27
603173,-268276.0,-4.12,0.0,0.0,-268276.0,-4.12,865315.0,13.3,-597039.0,-9.17
000514,-269834.0,-2.37,0.0,0.0,-269834.0,-2.37,117699.0,1.03,152135.0,1.33
300788,-269899.0,-1.67,0.0,0.0,-269899.0,-1.67,-452455.0,-2.81,722354.0,4.48
603515,-272227.0,-3.8,0.0,0.0,-272227.0,-3.8,-237239.0,-3.32,509466.0,7.12
001228,-273174.0,-1.88,-1184500.0,-8.14,911326.0,6.27,-24007.0,-0.17,297181.0,2.04
601137,-273196.0,-0.42,1431382.0,2.21,-1704578.0,-2.63,-1743724.0,-2.69,2016919.0,3.11
002637,-273429.0,-0.54,890723.0,1.76,-1164152.0,-2.3,-598285.0,-1.18,871714.0,1.73
002749,-274198.0,-2.78,0.0,0.0,-274198.0,-2.78,94958.0,0.96,179239.0,1.82
300694,-275367.0,-1.9,0.0,0.0,-275367.0,-1.9,-567085.0,-3.91,842452.0,5.81
603918,-279103.0,-0.76,0.0,0.0,-279103.0,-0.76,66009.0,0.18,213094.0,0.58
301290,-279875.0,-0.93,681985.0,2.27,-961860.0,-3.2,2106776.0,7.01,-1826901.0,-6.08
603348,-283840.0,-2.92,0.0,0.0,-283840.0,-2.92,-204788.0,-2.1,488628.0,5.02
300649,-283951.0,-0.74,-2219000.0,-5.78,1935049.0,5.04,49477.0,0.13,234474.0,0.61
002868,-287833.0,-1.2,-1497106.0,-6.22,1209273.0,5.02,-853219.0,-3.55,1141052.0,4.74
002569,-289290.0,-3.95,901498.0,12.29,-1190788.0,-16.24,178592.0,2.44,110698.0,1.51
600834,-289463.0,-9.14,0.0,0.0,-289463.0,-9.14,244177.0,7.71,45286.0,1.43
002646,-290136.0,-2.34,0.0,0.0,-290136.0,-2.34,234894.0,1.89,55242.0,0.45
301197,-291246.0,-1.02,-1509200.0,-5.31,1217954.0,4.28,952841.0,3.35,-661595.0,-2.33
603855,-292200.0,-4.1,0.0,0.0,-292200.0,-4.1,396249.0,5.55,-104049.0,-1.46
688090,-292334.0,-0.13,-2608810.0,-1.2,2316476.0,1.07,2200977.0,1.02,-1908644.0,-0.88
301636,-296421.0,-1.92,0.0,0.0,-296421.0,-1.92,1015858.0,6.58,-719437.0,-4.66
688805,-296944.0,-3.39,0.0,0.0,-296944.0,-3.39,-196249.0,-2.24,493192.0,5.63
001226,-298226.0,-3.32,0.0,0.0,-298226.0,-3.32,366666.0,4.08,-68440.0,-0.76
688660,-298307.0,-0.53,0.0,0.0,-298307.0,-0.53,-4021721.0,-7.13,4320027.0,7.66
688004,-298739.0,-2.34,0.0,0.0,-298739.0,-2.34,2081878.0,16.34,-1783138.0,-14.0
000028,-299565.0,-1.14,1895987.0,7.23,-2195552.0,-8.37,-1026755.0,-3.92,1326320.0,5.06
603081,-299956.0,-2.78,0.0,0.0,-299956.0,-2.78,518172.0,4.81,-218216.0,-2.02
002905,-300009.0,-1.93,0.0,0.0,-300009.0,-1.93,839618.0,5.41,-539609.0,-3.48
002079,-300325.0,-0.2,-4040881.0,-2.74,3740556.0,2.54,-3373933.0,-2.29,3674258.0,2.49
002973,-301383.0,-2.32,0.0,0.0,-301383.0,-2.32,-191257.0,-1.47,492640.0,3.79
601188,-301658.0,-2.57,0.0,0.0,-301658.0,-2.57,-1570934.0,-13.38,1872593.0,15.95
688092,-301996.0,-5.26,0.0,0.0,-301996.0,-5.26,-739255.0,-12.88,1041251.0,18.15
300930,-302069.0,-1.96,-1359649.0,-8.81,1057580.0,6.85,-1064847.0,-6.9,1366916.0,8.86
600990,-303246.0,-2.48,0.0,0.0,-303246.0,-2.48,-257287.0,-2.1,560533.0,4.58
002516,-304215.0,-1.02,-5444350.0,-18.2,5140135.0,17.18,-977638.0,-3.27,1281854.0,4.28
000523,-306417.0,-1.95,0.0,0.0,-306417.0,-1.95,-1637602.0,-10.41,1944019.0,12.36
301314,-307432.0,-1.55,-697329.0,-3.52,389897.0,1.97,860185.0,4.34,-552753.0,-2.79
603219,-307908.0,-1.9,-2587935.0,-15.97,2280027.0,14.07,543107.0,3.35,-235200.0,-1.45
603879,-308468.0,-1.72,0.0,0.0,-308468.0,-1.72,77786.0,0.43,230682.0,1.29
605138,-310899.0,-2.99,0.0,0.0,-310899.0,-2.99,479675.0,4.61,-168776.0,-1.62
601858,-311097.0,-0.6,0.0,0.0,-311097.0,-0.6,-5792491.0,-11.11,6103588.0,11.71
688633,-311311.0,-1.24,0.0,0.0,-311311.0,-1.24,904095.0,3.6,-592783.0,-2.36
603015,-313301.0,-1.87,0.0,0.0,-313301.0,-1.87,-804823.0,-4.8,1118124.0,6.67
301028,-314931.0,-1.77,1058463.0,5.94,-1373394.0,-7.71,511455.0,2.87,-196524.0,-1.1
605305,-315376.0,-0.38,-8092010.0,-9.84,7776634.0,9.46,1309232.0,1.59,-993856.0,-1.21
300275,-315534.0,-2.7,0.0,0.0,-315534.0,-2.7,-851372.0,-7.3,1166906.0,10.0
300812,-315621.0,-0.75,0.0,0.0,-315621.0,-0.75,-625841.0,-1.49,941463.0,2.24
600212,-318141.0,-1.45,0.0,0.0,-318141.0,-1.45,-2434401.0,-11.08,2752542.0,12.53
300530,-321230.0,-2.9,0.0,0.0,-321230.0,-2.9,-181147.0,-1.63,502377.0,4.53
605369,-322066.0,-3.08,0.0,0.0,-322066.0,-3.08,2817.0,0.03,319249.0,3.05
000898,-322347.0,-0.69,-1260210.0,-2.69,937863.0,2.0,-3192532.0,-6.81,3514880.0,7.5
000859,-322359.0,-0.5,2314962.0,3.56,-2637321.0,-4.06,-695253.0,-1.07,1017613.0,1.57
600897,-322602.0,-3.24,0.0,0.0,-322602.0,-3.24,-139701.0,-1.4,462303.0,4.64
000966,-324355.0,-0.17,6126518.0,3.16,-6450873.0,-3.33,-7468012.0,-3.85,7792367.0,4.02
300645,-325107.0,-1.87,0.0,0.0,-325107.0,-1.87,-508999.0,-2.92,834106.0,4.79
600053,-325697.0,-5.64,0.0,0.0,-325697.0,-5.64,342662.0,5.94,-16965.0,-0.29
300978,-325736.0,-3.76,48980.0,0.56,-374716.0,-4.32,16439.0,0.19,309297.0,3.57
301118,-327925.0,-1.0,-564545.0,-1.72,236620.0,0.72,-1452346.0,-4.44,1780271.0,5.44
300633,-330734.0,-0.4,-149479.0,-0.18,-181255.0,-0.22,926971.0,1.12,-596236.0,-0.72
002537,-331709.0,-0.34,-1477456.0,-1.5,1145747.0,1.16,-534678.0,-0.54,866387.0,0.88
000717,-333967.0,-2.04,0.0,0.0,-333967.0,-2.04,-1963511.0,-12.02,2297477.0,14.07
605089,-335607.0,-4.94,0.0,0.0,-335607.0,-4.94,-19696.0,-0.29,355303.0,5.23
600283,-340155.0,-7.33,0.0,0.0,-340155.0,-7.33,-308862.0,-6.65,649017.0,13.98
002381,-340196.0,-4.95,0.0,0.0,-340196.0,-4.95,448897.0,6.53,-108701.0,-1.58
603615,-340432.0,-1.85,0.0,0.0,-340432.0,-1.85,1199038.0,6.53,-858606.0,-4.67
002024,-340733.0,-5.13,-185759.0,-2.8,-154974.0,-2.33,-46357.0,-0.7,387090.0,5.83
600530,-342893.0,-4.07,0.0,0.0,-342893.0,-4.07,885434.0,10.52,-542541.0,-6.45
688496,-344615.0,-15.65,0.0,0.0,-344615.0,-15.65,216798.0,9.85,127817.0,5.8
301510,-349063.0,-0.36,-9294171.0,-9.54,8945108.0,9.18,3839859.0,3.94,-3490796.0,-3.58
603192,-352531.0,-0.35,4819059.0,4.76,-5171590.0,-5.11,-1097257.0,-1.08,1449789.0,1.43
002188,-353570.0,-1.47,0.0,0.0,-353570.0,-1.47,-2253686.0,-9.35,2607256.0,10.82
603786,-353917.0,-2.39,0.0,0.0,-353917.0,-2.39,-1765814.0,-11.91,2119731.0,14.29
301378,-354664.0,-2.01,0.0,0.0,-354664.0,-2.01,-1595142.0,-9.05,1949806.0,11.07
601279,-355500.0,-2.19,0.0,0.0,-355500.0,-2.19,-579726.0,-3.58,935226.0,5.77
300425,-355571.0,-2.55,0.0,0.0,-355571.0,-2.55,200675.0,1.44,154896.0,1.11
600265,-357131.0,-5.57,0.0,0.0,-357131.0,-5.57,153348.0,2.39,203783.0,3.18
300636,-357973.0,-3.48,0.0,0.0,-357973.0,-3.48,-320584.0,-3.11,678557.0,6.59
002330,-358155.0,-2.05,0.0,0.0,-358155.0,-2.05,646365.0,3.69,-288210.0,-1.65
002066,-358198.0,-0.68,462493.0,0.87,-820691.0,-1.55,-1062839.0,-2.01,1421037.0,2.69
601368,-358754.0,-4.19,0.0,0.0,-358754.0,-4.19,-727885.0,-8.5,1083629.0,12.65
600780,-361206.0,-0.64,2526027.0,4.48,-2887233.0,-5.12,-1223641.0,-2.17,1584847.0,2.81
002266,-361434.0,-0.25,7129393.0,4.98,-7490827.0,-5.23,-7923884.0,-5.53,8285319.0,5.78
300152,-362314.0,-2.9,0.0,0.0,-362314.0,-2.9,-134449.0,-1.08,496763.0,3.98
688352,-362342.0,-0.22,10123864.0,6.16,-10486206.0,-6.38,15318249.0,9.32,-14958719.0,-9.1
603569,-362708.0,-2.86,0.0,0.0,-362708.0,-2.86,-206478.0,-1.63,569186.0,4.49
603126,-363453.0,-1.2,0.0,0.0,-363453.0,-1.2,-1091293.0,-3.59,1454747.0,4.79
002454,-364141.0,-1.61,0.0,0.0,-364141.0,-1.61,179938.0,0.79,184202.0,0.81
300829,-364434.0,-3.74,0.0,0.0,-364434.0,-3.74,-31316.0,-0.32,395750.0,4.06
002073,-364853.0,-1.46,0.0,0.0,-364853.0,-1.46,392586.0,1.57,-27733.0,-0.11
688522,-366116.0,-1.04,1772764.0,5.01,-2138880.0,-6.05,-793255.0,-2.24,1159372.0,3.28
301258,-367170.0,-3.65,0.0,0.0,-367170.0,-3.65,93577.0,0.93,273593.0,2.72
301586,-370041.0,-4.25,0.0,0.0,-370041.0,-4.25,99456.0,1.14,270585.0,3.11
603315,-370949.0,-0.76,-901832.0,-1.84,530883.0,1.08,1671283.0,3.41,-1300334.0,-2.65
002511,-371361.0,-1.36,0.0,0.0,-371361.0,-1.36,-2631876.0,-9.61,3003237.0,10.97
603680,-372939.0,-0.91,-1800000.0,-4.41,1427061.0,3.5,226084.0,0.55,146855.0,0.36
300021,-373458.0,-3.31,0.0,0.0,-373458.0,-3.31,928791.0,8.24,-555333.0,-4.93
688633,-374581.0,-1.49,0.0,0.0,-374581.0,-1.49,904095.0,3.6,-592783.0,-2.36
603696,-375370.0,-2.42,0.0,0.0,-375370.0,-2.42,-561824.0,-3.63,937194.0,6.05
601999,-376216.0,-5.53,0.0,0.0,-376216.0,-5.53,60771.0,0.89,315445.0,4.63
688230,-377647.0,-0.91,1258750.0,3.04,-1636397.0,-3.95,-106624.0,-0.26,484271.0,1.17
300205,-378218.0,-18.17,0.0,0.0,-378218.0,-18.17,554118.0,26.62,-175899.0,-8.45
605500,-379361.0,-3.18,0.0,0.0,-379361.0,-3.18,-130088.0,-1.09,509449.0,4.28
301221,-381314.0,-4.03,0.0,0.0,-381314.0,-4.03,126452.0,1.34,254862.0,2.7
600319,-381654.0,-2.08,653036.0,3.56,-1034690.0,-5.63,-725678.0,-3.95,1107332.0,6.03
603027,-382191.0,-1.17,0.0,0.0,-382191.0,-1.17,-4420795.0,-13.57,4802986.0,14.74
301289,-382272.0,-7.0,0.0,0.0,-382272.0,-7.0,-202876.0,-3.71,585148.0,10.71
301068,-385455.0,-4.04,0.0,0.0,-385455.0,-4.04,221112.0,2.32,164343.0,1.72
002034,-386002.0,-0.69,-1476617.0,-2.64,1090615.0,1.95,-9826851.0,-17.6,10212853.0,18.29
688302,-386239.0,-1.37,0.0,0.0,-386239.0,-1.37,499315.0,1.77,-113077.0,-0.4
000813,-387283.0,-0.92,-3047548.0,-7.28,2660265.0,6.35,411130.0,0.98,-23847.0,-0.06
000007,-389402.0,-1.43,-1366955.0,-5.02,977553.0,3.59,3269459.0,12.01,-2880057.0,-10.58
688177,-389641.0,-1.8,0.0,0.0,-389641.0,-1.8,-773695.0,-3.58,1163336.0,5.38
603368,-391261.0,-3.12,0.0,0.0,-391261.0,-3.12,-507261.0,-4.04,896998.0,7.14
603231,-391308.0,-3.85,1108595.0,10.92,-1499903.0,-14.77,-200624.0,-1.98,591932.0,5.83
603926,-392471.0,-3.4,0.0,0.0,-392471.0,-3.4,-1374235.0,-11.92,1766706.0,15.33
600210,-393677.0,-0.86,1564992.0,3.43,-1958669.0,-4.3,-2510450.0,-5.51,2916368.0,6.4
605378,-394539.0,-5.07,0.0,0.0,-394539.0,-5.07,-266796.0,-3.43,661335.0,8.49
300198,-395353.0,-7.41,0.0,0.0,-395353.0,-7.41,29530.0,0.55,365823.0,6.86
603797,-399602.0,-3.77,0.0,0.0,-399602.0,-3.77,925275.0,8.72,-525673.0,-4.95
002999,-399696.0,-3.78,0.0,0.0,-399696.0,-3.78,-1095400.0,-10.36,1495096.0,14.14
301383,-401963.0,-3.58,0.0,0.0,-401963.0,-3.58,31480.0,0.28,370483.0,3.3
688280,-402530.0,-3.59,0.0,0.0,-402530.0,-3.59,-1051710.0,-9.39,1454240.0,12.98
301508,-404768.0,-5.87,0.0,0.0,-404768.0,-5.87,-251347.0,-3.64,656115.0,9.51
600300,-404957.0,-1.64,2287805.0,9.29,-2692762.0,-10.94,-1254820.0,-5.1,1659777.0,6.74
600894,-406054.0,-4.41,0.0,0.0,-406054.0,-4.41,675439.0,7.33,-269385.0,-2.93
002890,-406217.0,-5.18,0.0,0.0,-406217.0,-5.18,-151749.0,-1.94,557966.0,7.12
601236,-406497.0,-1.33,1644980.0,5.39,-2051477.0,-6.73,-1319291.0,-4.33,1725787.0,5.66
000059,-409216.0,-0.64,-2874048.0,-4.51,2464832.0,3.87,-5986408.0,-9.4,6395624.0,10.04
002486,-409416.0,-1.45,2920301.0,10.32,-3329717.0,-11.77,2264923.0,8.01,-1855507.0,-6.56
